,Id_tweeet,Fecha,User,Tweet
31,1589735918415806464,2022-11-07 21:45:53+00:00,SamuelP70973430,"@DanielPMRJ Os que acham que a terra é redonda e que se vacinaram contra a covid passaram o dia trabalhando, estudando.. os terraplanistas e os que tomaram remédio de verme (sic) contra covid eu não sei dizer não.."
32,1589734828160606213,2022-11-07 21:41:33+00:00,belldandy_18,@Vate_Reloaded @de_acaso +1. Los terraplanistas tienen la excusa que miras al horizonte y ves una recta o que es el sol el que percibimos que se mueve. Los cuirs niegan hasta lo que ven.
33,1589734026193285120,2022-11-07 21:38:22+00:00,DeliFiuza,"@juazvdo @taoquei1 @exercitooficial Óbvio que não,  só os terraplanistas"
34,1589731493492191232,2022-11-07 21:28:18+00:00,merchepeternest,@NOMEPINCHO22_ @Maestro_pizzero Claro es que si mentimos en los tweets luego nos dicen que somos terraplanistas y bebé lejías y no nos toman en serio con todos mis respetos estás publicaciones hacen más mal que bien🤷
35,1589728720205778944,2022-11-07 21:17:17+00:00,mari__mdc,os terraplanistas voltaram https://t.co/KGJYOadJmj
36,1589728691852316672,2022-11-07 21:17:10+00:00,luiserbar,@gemamlopezp Eso es leyenda urbana. Son estelas de condensación de los motores. Tb se puede ver los días de lluvia. Jejeje eso sale del mismo sitio que los terraplanistas. XD
37,1589727370189340672,2022-11-07 21:11:55+00:00,jesusfernancab,"@PSOE El PP está totalmente desnortado, sus líderes son tan pésimos que no les queda otra que abrazar la infamia para ganar las próximas elecciones. Sus votantes lo tragan todo todito todo, están tan, pero tan cerca de los terraplanistas… Qué pena de partido."
38,1589722783864745985,2022-11-07 20:53:41+00:00,lusca_r,@Astronomiaum Os terraplanistas também não 😭😭😭
39,1589721099390312449,2022-11-07 20:47:00+00:00,ElIlumi83144474,"Siempre de debe tener presente que El PDG es un Springfield. Ese ""partido"" tiene un charquicán de gente: Desde la izquierda, centro, derecha, terraplanistas, veganos, vegetarianos, carnívoros y todo el etc que se pueda ocurrir.
#holachilelared 
#enacional 
#la210
Vlado Mirosevic"
40,1589714939320541184,2022-11-07 20:22:31+00:00,leaoalves,"Os terraplanistas nunca me prejudicaram, não posso dizer o mesmo dos votorroubistas."
41,1589714617311580160,2022-11-07 20:21:14+00:00,Lucasrossii19,"@itzjabi @HMarcos_Ayala @agustinromm Pará pensaba que estabas hablando con sarcasmo jajajaja posta crees en el ""marxismo cultural""???
Son los terraplanistas de la política ustedes"
42,1589713673572192256,2022-11-07 20:17:29+00:00,TantaTontuna,"@jl_nevado Es un terraplanistas del clima. Niega radicalmente el cambio climático. Normal, no se sostendría su obrerismo industrial decimonónico ochentero nazbol."
