,Id_tweeet,Fecha,User,Tweet
21,1576254194012590081,2022-10-01 16:54:19+00:00,Ed_Sancho,"@semTemp01 @Vladimir_Bahia @ResenhaBBMP No o planejamento do CT, já existe estava no plano de expansão a contrução de + alguns prédios, inclusive de quadra para futsal. Mas também acho um tiro no pé não aproveitar o fazendão para a base. Mas tá o dinheiro não é meu. E eles tem várias cabeças pensantes lá."
22,1575189077934370816,2022-09-28 18:21:56+00:00,soto_yoselyn,"Y de lo importante, a segundo plano. Déjense de andar jugando con la plata agena, hagan su trabajo y no más pequeñeses por favor. Por respeto a los Chilenxs pensantes!! https://t.co/HRLNJ5sOnX"
23,1573924472272347138,2022-09-25 06:36:50+00:00,pichulapistola,@julianalssart @cel0cel0cel0 essa gata tem um plano ela tem ideia pensantes
24,1573069560831512576,2022-09-22 21:59:44+00:00,miiiguelando,esse homem plantou muitos pensamentos pensantes em mim depois do PLANO https://t.co/UgAV7ke9p8
25,1572566619607695361,2022-09-21 12:41:13+00:00,OnnigJames,Queremos votos ciristas? Sim! São importantes? Muito! Mas eu confio mesmo é no Plano de Governo da equipe do companheiro @LulaOficial !Pra colocar a discussão do voto útil no lugar certo e trazer as cabeças pensantes de lá para agregar na luta.
26,1571687272197591042,2022-09-19 02:27:00+00:00,JuanSoloSV,"@salgari22 El pueblo ya dijo? Mire maitro usted ya tiene demencia senil, o de plano pasó de noche por la universidad? Debería darle vergüenza! Bueno sino le da pena salir en TV diciendo idioteces menos escribir aquí para focas menos pensantes. Lea la Constitución y no diga más estupideces"
27,1570847582204862465,2022-09-16 18:50:23+00:00,javier_sanser,"@InversorSapiens Sin tener en cuenta que el grid eléctrico no está preparado para soportar a millones de coches enchufándose a la red, ni cómo se recargarían los que aparcan en la calle, ni.... parece que las cabezas pensantes viven en los mundos de Yupi o tienen el encefalograma plano."
28,1570830428172582918,2022-09-16 17:42:13+00:00,Ranchie62,"@LeonardoCurzio Que sexteto más heterogéneo el de primer plano, 5 personas pensantes y defensoras de la democracia, el estado de derecho y la libertad de expresión, y un changu1to de organill€ro. Habla demasiado ese padre de secretario del gobierno, pero donde manda p€je no gobierna nadie."
29,1569026456876945410,2022-09-11 18:13:53+00:00,RuiFonsec,"@senadorhumberto Assim que querem ganhar votos.
O Brasil está longe mais muito longe de mentes pensantes. Esse vídeo está estranho. Até agora não vi nem escuteo nenhum plano de governo. Só ataques."
30,1568230917705203713,2022-09-09 13:32:41+00:00,PacoJavo88,"@LaChiquisYareli Jaaajajajajjaa si no hubieran podido estuvieran de plano pal monte siendo mayoría…. A ver qué dice la SCJN, esto aún no termina, ahí no hay tanto abyecto, ahí hay pensantes y sobre todo, preparados."
31,1566086431134679042,2022-09-03 15:31:16+00:00,notbrisaliberal,"@AntiLiberotario @OkClaudiaOviedo @el_rainier Sumisión? Me pa que uds quieren un mundo plano sin libre pensantes. 
Soy trans . Si
Están obligadas/os a quererme: no.
Si los obligo a tratarme como mujer ignorando la ciencia y sus creencias; credo o religión que me diferenciaria de un dictador que profesa su fascismo con amor ?"
32,1566060380971040771,2022-09-03 13:47:45+00:00,Leetbok_Stay,"@KSM_PUP Muito fofo
AAA
Que lindo, vou até me retirar pra não ter pensamentos pensantes e bolar um plano de sequestro"
33,1565809342410022915,2022-09-02 21:10:13+00:00,onepieceex,"TRAFALGAR LAW 

Sobrevivente da doença do Chumbo Branco e perseguido por um terrível passado, Law foi um dos principais pensantes do plano para derrubar o Kaidou através da aliança com os Piratas do Chapéu de Palha. O cara é brabo! https://t.co/KOrDbpv401"
